w g
1.216782717 2.826786002
1.289067589 2.840362981
1.365646657 2.853839584
1.446775023 2.86719447
1.532722946 2.880407036
1.623776739 2.893457536
1.720239725 2.906327176
1.822433244 2.91899821
1.930697729 2.93145401
2.045393834 2.943679127
2.166903639 2.955659337
2.295631924 2.967381671
2.432007513 2.978834427
2.576484707 2.990007176
2.729544792 3.000890746
2.891697651 3.011477196
3.063483453 3.021759778
3.245474457 3.031732885
3.438276921 3.041391997
3.642533115 3.050733605
3.858923467 3.059755138
4.088168824 3.068454877
4.331032859 3.076831864
4.58832461 3.084885807
4.860901178 3.092616977
5.149670582 3.100026107
5.455594781 3.107114282
5.779692884 3.113882828
6.12304454 3.120333201
6.486793535 3.12646687
6.872151605 3.132285202
7.280402472 3.137789341
7.712906118 3.142980089
8.171103315 3.147857779
8.656520431 3.15242216
9.170774507 3.156672259
9.715578646 3.160606264
10.29274772 3.164221388
10.90420443 3.16751374
11.55198567 3.170478199
12.23824937 3.173108279
12.96528163 3.175396007
13.73550437 3.177331799
14.5514834 3.178904346
15.41593693 3.180100512
16.33174467 3.180905246
17.30195739 3.181301517
18.32980711 3.181270278
19.41871784 3.180790468
20.57231701 3.179839059
21.79444754 3.178391165
23.08918063 3.176420219
24.46082936 3.173898235
25.91396301 3.170796174
27.45342234 3.167084408
29.08433564 3.162733325
30.81213589 3.157714057
32.6425788 3.151999345
34.58176202 3.145564545
36.63614544 3.138388759
38.81257271 3.130456063
41.11829402 3.121756815
43.56099031 3.112288977
46.14879877 3.1020594
48.89034002 3.091084998
51.79474679 3.079393719
54.87169438 3.067025237
58.13143282 3.054031274
61.58482111 3.040475484
65.2433633 3.026432844
69.11924689 3.011988539
73.22538338 2.997236346
77.5754513 2.982276582
82.18394177 2.967213688
87.06620681 2.952153601
92.23851039 2.93720102
97.71808273 2.922456754
103.5231776 2.908015266
109.6731332 2.89396256
116.1884364 2.880374499
123.0907914 2.867315604
130.4031915 2.854838373
138.1499962 2.842983083
146.3570118 2.831778041
155.051578 2.821240217
164.2626584 2.811376164
174.0209374 2.802183156
184.3589222 2.793650438
195.311051 2.785760543
206.9138081 2.778490585
219.2058451 2.771813493
232.2281096 2.765699144
246.0239821 2.760115387
260.6394198 2.755028917
276.1231104 2.750406027
292.5266337 2.746213222
309.9046339 2.742417711
328.3150013 2.738987788
347.8190651 2.735893114
368.4817983 2.733104911
390.3720333 2.730596095
413.5626918 2.728341337
438.1310275 2.726317087
464.1588834 2.724501557
491.7329646 2.722874678
520.945127 2.721418035
551.8926835 2.720114783
584.6787277 2.718949568
619.4124779 2.717908422
656.2096407 2.716978674
695.1927962 2.716148853
736.4918067 2.715408588
780.2442493 2.714748524
826.5958739 2.714160231
875.7010889 2.713636126
927.7234756 2.713169391
982.8363333 2.712753906
1041.223256 2.71238418
1103.078745 2.712055294
1168.608855 2.71176284
1238.031884 2.711502874
1311.579096 2.711271869
1389.495494 2.711066672
1472.040638 2.710884465
1559.489504 2.710722731
1652.133406 2.710579224
1750.280964 2.710451939
1854.25913 2.710339089
1964.414281 2.710239077
2081.11337 2.710150484
2204.74515 2.710072041
2335.721469 2.71000262
2474.47864 2.709941214
2621.478897 2.709886929
2777.211932 2.709838967
2942.196532 2.709796617
3116.982298 2.709759249
3302.151485 2.7097263
3498.320936 2.70969727
3706.144138 2.709671714
3926.313402 2.709649238
4159.562163 2.709629489
4406.66743 2.709612155
4668.452371 2.709596959
4945.789053 2.709583653
5239.601353 2.70957202
5550.86803 2.709561863
5880.625989 2.709553012
6229.973732 2.709545312
6600.075023 2.709538628
6992.162757 2.709532838
7407.543073 2.709527838
7847.599704 2.70952353
8313.798584 2.709519833
8807.692734 2.709516671
9330.927435 2.709513978
9885.245709 2.709511697
10472.49412 2.709509777
11094.62894 2.70950817
11753.72265 2.709506838
12451.97085 2.709505745
13191.69956 2.70950486
13975.37302 2.709504154
14805.60181 2.709503605
15685.15164 2.70950319
16616.9525 2.70950289
17604.10844 2.709502689
18649.90791 2.709502573
19757.83473 2.709502528
20931.57967 2.709502544
22175.05275 2.709502611
23492.39629 2.709502721
24887.99867 2.709502865
26366.50899 2.709503038
27932.85251 2.709503234
29592.24711 2.709503448
31350.22063 2.709503676
33212.6293 2.709503914
35185.67726 2.70950416
37275.9372 2.70950441
39490.3723 2.709504662
41836.35935 2.709504915
44321.71342 2.709505166
46954.71382 2.709505415
49744.13171 2.709505661
52699.25932 2.709505901
55829.94087 2.709506137
59146.60545 2.709506366
62660.30164 2.709506589
66382.73443 2.709506806
70326.30413 2.709507015
74504.14774 2.709507218
78930.18265 2.709507413
83619.15305 2.7095076
88586.67904 2.709507781
93849.30865 2.709507954
99424.57296 2.70950812
105331.0445 2.709508279
111588.3993 2.709508431
118217.4819 2.709508577
125240.3755 2.709508716
132680.475 2.709508848
140562.5652 2.709508975
148912.9032 2.709509095
157759.3061 2.70950921
167131.2434 2.709509319
177059.9351 2.709509423
187578.4563 2.709509522
198721.8465 2.709509616
210527.2273 2.709509705
223033.925 2.70950979
236283.6026 2.70950987
250320.398 2.709509947
265191.071 2.709510019
280945.1595 2.709510088
297635.1442 2.709510153
315316.6234 2.709510215
334048.4984 2.709510273
353893.1695 2.709510329
374916.7443 2.709510381
397189.2573 2.709510431
420784.9036 2.709510478
445782.286 2.709510523
472264.6769 2.709510565
500320.2954 2.709510605
530042.6016 2.709510642
561530.6077 2.709510678
594889.2078 2.709510712
630229.5275 2.709510744
667669.2939 2.709510774
707333.228 2.709510803
749353.4598 2.70951083
793869.9689 2.709510855
841031.0505 2.709510879
890993.8097 2.709510902
943924.6843 2.709510924
1000000 2.709510944
